"pos","chr","Treatment","meanSelCoef","pval_max","pval_mean","number","adjustP","sig"
15997520,"2L","Sel",0.1635475,0,0,608631,0,"<0.05"
16013292,"2L","Sel",0.1194452,0,0,608934,0,"<0.05"
16014068,"2L","Sel",0.1871429,0,0,608955,0,"<0.05"
16078256,"2L","Sel",0.1256962,0,0,609972,0,"<0.05"
16083467,"2L","Sel",0.1140105,0,0,610055,0,"<0.05"
16119948,"2L","Sel",0.112564,0,0,610782,0,"<0.05"
16220014,"2L","Sel",0.1192335,0,0,612713,0,"<0.05"
16289499,"2L","Sel",0.1460769,0,0,613992,0,"<0.05"
16510616,"2L","Sel",0.1219622,0,0,619421,0,"<0.05"
16524328,"2L","Sel",0.1014543,0,0,619590,0,"<0.05"
16565628,"2L","Sel",0.2517756,0,0,620497,0,"<0.05"
16567787,"2L","Sel",0.1239841,0,0,620557,0,"<0.05"
16594056,"2L","Sel",0.205049,0,0,621253,0,"<0.05"
16594059,"2L","Sel",0.2049457,0,0,621254,0,"<0.05"
16654141,"2L","Sel",0.2309859,0,0,622481,0,"<0.05"
16697306,"2L","Sel",0.1658015,0,0,623084,0,"<0.05"
16703103,"2L","Sel",0.209909,0,0,623217,0,"<0.05"
16703128,"2L","Sel",0.2007761,0,0,623220,0,"<0.05"
16709895,"2L","Sel",0.1028585,0,0,623352,0,"<0.05"
16709913,"2L","Sel",0.1152327,0,0,623353,0,"<0.05"
16732518,"2L","Sel",0.1867994,0,0,623833,0,"<0.05"
16753102,"2L","Sel",0.2033806,0,0,624114,0,"<0.05"
16764957,"2L","Sel",0.2234523,0,0,624387,0,"<0.05"
16773990,"2L","Sel",0.1837472,0,0,624522,0,"<0.05"
16774894,"2L","Sel",0.1860031,0,0,624537,0,"<0.05"
16790036,"2L","Sel",0.184432,0,0,624701,0,"<0.05"
16790037,"2L","Sel",0.1859147,0,0,624702,0,"<0.05"
16793963,"2L","Sel",0.2313031,0,0,624798,0,"<0.05"
16796268,"2L","Sel",0.1347179,0,0,624849,0,"<0.05"
16798570,"2L","Sel",0.2075388,0,0,624906,0,"<0.05"
16798628,"2L","Sel",0.1871539,0,0,624909,0,"<0.05"
16798637,"2L","Sel",0.190529,0,0,624912,0,"<0.05"
16803225,"2L","Sel",0.1805178,0,0,625044,0,"<0.05"
16806855,"2L","Sel",0.2180041,0,0,625100,0,"<0.05"
16806882,"2L","Sel",0.2296238,0,0,625101,0,"<0.05"
16806903,"2L","Sel",0.2261653,0,0,625102,0,"<0.05"
16810723,"2L","Sel",0.2430083,0,0,625179,0,"<0.05"
16834357,"2L","Sel",0.1708214,0,0,625384,0,"<0.05"
16852591,"2L","Sel",0.1569315,0,0,625637,0,"<0.05"
16883191,"2L","Sel",0.1423307,0,0,626146,0,"<0.05"
16893123,"2L","Sel",0.1907849,0,0,626233,0,"<0.05"
16894671,"2L","Sel",0.1765624,0,0,626244,0,"<0.05"
16923116,"2L","Sel",0.1961125,0,0,626524,0,"<0.05"
16923560,"2L","Sel",0.1513179,0,0,626536,0,"<0.05"
16927369,"2L","Sel",0.2287827,0,0,626571,0,"<0.05"
16928142,"2L","Sel",0.2047729,0,0,626584,0,"<0.05"
16928271,"2L","Sel",0.1313022,0,0,626587,0,"<0.05"
16942136,"2L","Sel",0.2182942,0,0,626816,0,"<0.05"
16944050,"2L","Sel",0.2064273,0,0,626858,0,"<0.05"
16944061,"2L","Sel",0.2106636,0,0,626859,0,"<0.05"
16954405,"2L","Sel",0.1494113,0,0,627013,0,"<0.05"
16955370,"2L","Sel",0.1781864,0,0,627029,0,"<0.05"
16955982,"2L","Sel",0.1389309,0,0,627045,0,"<0.05"
16956095,"2L","Sel",0.1974635,0,0,627049,0,"<0.05"
16956104,"2L","Sel",0.1816646,0,0,627050,0,"<0.05"
16988788,"2L","Sel",0.1495546,0,0,627345,0,"<0.05"
17029522,"2L","Sel",0.2001185,0,0,627980,0,"<0.05"
17038494,"2L","Sel",0.1119829,0,0,628089,0,"<0.05"
17042114,"2L","Sel",0.1592971,0,0,628148,0,"<0.05"
17042116,"2L","Sel",0.1493999,0,0,628149,0,"<0.05"
17045233,"2L","Sel",0.09352108,0,0,628205,0,"<0.05"
17052333,"2L","Sel",0.1927621,0,0,628308,0,"<0.05"
17060219,"2L","Sel",0.1220286,0,0,628423,0,"<0.05"
17060307,"2L","Sel",0.1302481,0,0,628431,0,"<0.05"
17086517,"2L","Sel",0.1117665,0,0,628785,0,"<0.05"
17097356,"2L","Sel",0.1438104,0,0,628929,0,"<0.05"
17115883,"2L","Sel",0.1928804,0,0,629246,0,"<0.05"
17119856,"2L","Sel",0.1780902,0,0,629312,0,"<0.05"
17125604,"2L","Sel",0.178228,0,0,629394,0,"<0.05"
17182496,"2L","Sel",0.1913529,0,0,630241,0,"<0.05"
17182549,"2L","Sel",0.1703624,0,0,630242,0,"<0.05"
17191687,"2L","Sel",0.2211966,0,0,630353,0,"<0.05"
17194246,"2L","Sel",0.105706,0,0,630384,0,"<0.05"
17195456,"2L","Sel",0.1413589,0,0,630404,0,"<0.05"
17196223,"2L","Sel",0.1257431,0,0,630412,0,"<0.05"
17196249,"2L","Sel",0.1731144,0,0,630415,0,"<0.05"
17196577,"2L","Sel",0.1269915,0,0,630434,0,"<0.05"
17198836,"2L","Sel",0.133415,0,0,630481,0,"<0.05"
17220469,"2L","Sel",0.1752625,0,0,630815,0,"<0.05"
17234415,"2L","Sel",0.1924962,0,0,631057,0,"<0.05"
17259352,"2L","Sel",0.1651433,0,0,631507,0,"<0.05"
17265358,"2L","Sel",0.125803,0,0,631637,0,"<0.05"
17267229,"2L","Sel",0.1726876,0,0,631663,0,"<0.05"
17267232,"2L","Sel",0.1681245,0,0,631664,0,"<0.05"
17267450,"2L","Sel",0.1556875,0,0,631673,0,"<0.05"
17270507,"2L","Sel",0.1520806,0,0,631716,0,"<0.05"
17270508,"2L","Sel",0.1541248,0,0,631717,0,"<0.05"
17298008,"2L","Sel",0.2182228,0,0,632163,0,"<0.05"
17300086,"2L","Sel",0.1843244,0,0,632190,0,"<0.05"
17321606,"2L","Sel",0.2143202,0,0,632590,0,"<0.05"
17331484,"2L","Sel",0.2025479,0,0,632785,0,"<0.05"
17332014,"2L","Sel",0.2186381,0,0,632798,0,"<0.05"
17332017,"2L","Sel",0.2231691,0,0,632799,0,"<0.05"
17332050,"2L","Sel",0.1655255,0,0,632803,0,"<0.05"
17332052,"2L","Sel",0.1655255,0,0,632804,0,"<0.05"
17332055,"2L","Sel",0.1604918,0,0,632805,0,"<0.05"
17333744,"2L","Sel",0.2132386,0,0,632843,0,"<0.05"
17335531,"2L","Sel",0.1371994,0,0,632890,0,"<0.05"
17335549,"2L","Sel",0.1243373,0,0,632891,0,"<0.05"
17335558,"2L","Sel",0.1378125,0,0,632892,0,"<0.05"
17337773,"2L","Sel",0.1338796,0,0,632922,0,"<0.05"
17337780,"2L","Sel",0.1179241,0,0,632923,0,"<0.05"
17371872,"2L","Sel",0.1510436,0,0,633646,0,"<0.05"
17371949,"2L","Sel",0.1545282,0,0,633647,0,"<0.05"
17371973,"2L","Sel",0.1816735,0,0,633648,0,"<0.05"
17372022,"2L","Sel",0.1948557,0,0,633650,0,"<0.05"
17372055,"2L","Sel",0.1827157,0,0,633651,0,"<0.05"
17372071,"2L","Sel",0.2172845,0,0,633653,0,"<0.05"
17372466,"2L","Sel",0.1982701,0,0,633658,0,"<0.05"
17372682,"2L","Sel",0.2500796,0,0,633663,0,"<0.05"
17372771,"2L","Sel",0.2044128,0,0,633664,0,"<0.05"
17372801,"2L","Sel",0.2176715,0,0,633665,0,"<0.05"
17372828,"2L","Sel",0.2160508,0,0,633666,0,"<0.05"
17373070,"2L","Sel",0.1864064,0,0,633681,0,"<0.05"
17373088,"2L","Sel",0.1950402,0,0,633682,0,"<0.05"
17373331,"2L","Sel",0.1687554,0,0,633690,0,"<0.05"
17373523,"2L","Sel",0.1898591,0,0,633693,0,"<0.05"
17375492,"2L","Sel",0.1713035,0,0,633734,0,"<0.05"
17376827,"2L","Sel",0.1072037,0,0,633773,0,"<0.05"
17380584,"2L","Sel",0.1703276,0,0,633851,0,"<0.05"
17380589,"2L","Sel",0.2203306,0,0,633853,0,"<0.05"
17380601,"2L","Sel",0.2273971,0,0,633854,0,"<0.05"
17381169,"2L","Sel",0.1863767,0,0,633876,0,"<0.05"
17389029,"2L","Sel",0.2180451,0,0,634035,0,"<0.05"
17391446,"2L","Sel",0.1092761,0,0,634099,0,"<0.05"
17398799,"2L","Sel",0.1796615,0,0,634249,0,"<0.05"
17408934,"2L","Sel",0.1346221,0,0,634419,0,"<0.05"
17408982,"2L","Sel",0.2121769,0,0,634420,0,"<0.05"
17409199,"2L","Sel",0.1485308,0,0,634423,0,"<0.05"
17417521,"2L","Sel",0.1264882,0,0,634523,0,"<0.05"
17422493,"2L","Sel",0.1076275,0,0,634649,0,"<0.05"
17424043,"2L","Sel",0.2375882,0,0,634671,0,"<0.05"
17424335,"2L","Sel",0.1113187,0,0,634677,0,"<0.05"
17424702,"2L","Sel",0.1938328,0,0,634692,0,"<0.05"
17424900,"2L","Sel",0.08996942,0,0,634699,0,"<0.05"
17426614,"2L","Sel",0.234582,0,0,634722,0,"<0.05"
17463295,"2L","Sel",0.1412631,0,0,635402,0,"<0.05"
17465491,"2L","Sel",0.1911201,0,0,635436,0,"<0.05"
17472077,"2L","Sel",0.2174977,0,0,635560,0,"<0.05"
17481054,"2L","Sel",0.1726485,0,0,635656,0,"<0.05"
17481056,"2L","Sel",0.2124789,0,0,635657,0,"<0.05"
17481086,"2L","Sel",0.2116974,0,0,635660,0,"<0.05"
17488380,"2L","Sel",0.2171645,0,0,635743,0,"<0.05"
17497467,"2L","Sel",0.1744462,0,0,635947,0,"<0.05"
17498532,"2L","Sel",0.2355745,0,0,635957,0,"<0.05"
17507555,"2L","Sel",0.1719966,0,0,636155,0,"<0.05"
17510516,"2L","Sel",0.1622416,0,0,636216,0,"<0.05"
17510830,"2L","Sel",0.1812234,0,0,636221,0,"<0.05"
17516044,"2L","Sel",0.1791876,0,0,636304,0,"<0.05"
17517349,"2L","Sel",0.1740222,0,0,636336,0,"<0.05"
17525811,"2L","Sel",0.2012873,0,0,636477,0,"<0.05"
17525814,"2L","Sel",0.2028528,0,0,636478,0,"<0.05"
17525847,"2L","Sel",0.2223978,0,0,636479,0,"<0.05"
17525970,"2L","Sel",0.1742862,0,0,636480,0,"<0.05"
17526378,"2L","Sel",0.2158369,0,0,636483,0,"<0.05"
17529021,"2L","Sel",0.1248512,0,0,636524,0,"<0.05"
17538746,"2L","Sel",0.1499523,0,0,636686,0,"<0.05"
17538750,"2L","Sel",0.148206,0,0,636687,0,"<0.05"
17540562,"2L","Sel",0.1567045,0,0,636713,0,"<0.05"
17543927,"2L","Sel",0.1076049,0,0,636801,0,"<0.05"
17543983,"2L","Sel",0.1027234,0,0,636804,0,"<0.05"
17546141,"2L","Sel",0.2214395,0,0,636874,0,"<0.05"
17548622,"2L","Sel",0.245385,0,0,636964,0,"<0.05"
17549702,"2L","Sel",0.1055213,0,0,636999,0,"<0.05"
17554907,"2L","Sel",0.2162864,0,0,637148,0,"<0.05"
17557393,"2L","Sel",0.09156638,0,0,637191,0,"<0.05"
17573785,"2L","Sel",0.2178292,0,0,637543,0,"<0.05"
17576646,"2L","Sel",0.2108252,0,0,637591,0,"<0.05"
17576651,"2L","Sel",0.211355,0,0,637592,0,"<0.05"
17616322,"2L","Sel",0.2390526,0,0,638405,0,"<0.05"
17667310,"2L","Sel",0.1977078,0,0,639159,0,"<0.05"
17723814,"2L","Sel",0.1247039,0,0,640176,0,"<0.05"
17723826,"2L","Sel",0.1106125,0,0,640177,0,"<0.05"
17742735,"2L","Sel",0.08254405,0,0,640405,0,"<0.05"
17751314,"2L","Sel",0.2185914,0,0,640596,0,"<0.05"
17767110,"2L","Sel",0.1742593,0,0,640903,0,"<0.05"
17767151,"2L","Sel",0.1852547,0,0,640907,0,"<0.05"
17767154,"2L","Sel",0.1852846,0,0,640908,0,"<0.05"
17778794,"2L","Sel",0.1257346,0,0,641161,0,"<0.05"
17788056,"2L","Sel",0.1076313,0,0,641398,0,"<0.05"
17793522,"2L","Sel",0.1918881,0,0,641531,0,"<0.05"
17793869,"2L","Sel",0.2279572,0,0,641542,0,"<0.05"
17794150,"2L","Sel",0.1753672,0,0,641545,0,"<0.05"
17794151,"2L","Sel",0.1862575,0,0,641546,0,"<0.05"
17796954,"2L","Sel",0.1769987,0,0,641589,0,"<0.05"
17796996,"2L","Sel",0.1725981,0,0,641590,0,"<0.05"
17797001,"2L","Sel",0.2094019,0,0,641591,0,"<0.05"
17797194,"2L","Sel",0.1919411,0,0,641601,0,"<0.05"
17797268,"2L","Sel",0.1980688,0,0,641605,0,"<0.05"
17804658,"2L","Sel",0.1412699,0,0,641735,0,"<0.05"
17807483,"2L","Sel",0.2270489,0,0,641781,0,"<0.05"
17808538,"2L","Sel",0.2132976,0,0,641801,0,"<0.05"
17818939,"2L","Sel",0.1707287,0,0,641978,0,"<0.05"
17838303,"2L","Sel",0.1933495,0,0,642196,0,"<0.05"
17838366,"2L","Sel",0.1373409,0,0,642197,0,"<0.05"
17838389,"2L","Sel",0.1403268,0,0,642198,0,"<0.05"
17838437,"2L","Sel",0.1337131,0,0,642199,0,"<0.05"
17841141,"2L","Sel",0.1166553,0,0,642238,0,"<0.05"
17848604,"2L","Sel",0.2113098,0,0,642334,0,"<0.05"
17854314,"2L","Sel",0.2036286,0,0,642423,0,"<0.05"
17862531,"2L","Sel",0.1451283,0,0,642586,0,"<0.05"
17877874,"2L","Sel",0.1924312,0,0,642878,0,"<0.05"
17902139,"2L","Sel",0.1830677,0,0,643369,0,"<0.05"
17949306,"2L","Sel",0.142735,0,0,644054,0,"<0.05"
17959985,"2L","Sel",0.1401176,0,0,644199,0,"<0.05"
17959992,"2L","Sel",0.1505371,0,0,644200,0,"<0.05"
17961236,"2L","Sel",0.2655662,0,0,644221,0,"<0.05"
17961247,"2L","Sel",0.194282,0,0,644222,0,"<0.05"
17961254,"2L","Sel",0.1189505,0,0,644223,0,"<0.05"
17968248,"2L","Sel",0.113309,0,0,644307,0,"<0.05"
17971031,"2L","Sel",0.1248593,0,0,644338,0,"<0.05"
17971479,"2L","Sel",0.1259168,0,0,644343,0,"<0.05"
17975483,"2L","Sel",0.1107248,0,0,644382,0,"<0.05"
17976502,"2L","Sel",0.1246218,0,0,644396,0,"<0.05"
17976814,"2L","Sel",0.2127083,0,0,644403,0,"<0.05"
17977309,"2L","Sel",0.1477476,0,0,644414,0,"<0.05"
17979434,"2L","Sel",0.132426,0,0,644440,0,"<0.05"
17984609,"2L","Sel",0.2595282,0,0,644510,0,"<0.05"
17997788,"2L","Sel",0.1208595,0,0,644642,0,"<0.05"
18016035,"2L","Sel",0.2836061,0,0,644885,0,"<0.05"
18019314,"2L","Sel",0.1062788,0,0,644936,0,"<0.05"
18045246,"2L","Sel",0.1354848,0,0,645290,0,"<0.05"
18073290,"2L","Sel",0.1057119,0,0,645544,0,"<0.05"
18130222,"2L","Sel",0.212627,0,0,646359,0,"<0.05"
18171519,"2L","Sel",0.1820391,0,0,647033,0,"<0.05"
18388105,"2L","Sel",0.2168915,0,0,650876,0,"<0.05"
18395099,"2L","Sel",0.2035307,0,0,650979,0,"<0.05"
18434508,"2L","Sel",0.1186758,0,0,651633,0,"<0.05"
18444080,"2L","Sel",0.1385483,0,0,651852,0,"<0.05"
18450075,"2L","Sel",0.1140121,0,0,651936,0,"<0.05"
18453755,"2L","Sel",0.1380145,0,0,651975,0,"<0.05"
18455294,"2L","Sel",0.2120147,0,0,651997,0,"<0.05"
18554474,"2L","Sel",0.2179101,0,0,653745,0,"<0.05"
18559787,"2L","Sel",0.2200525,0,0,653808,0,"<0.05"
18559824,"2L","Sel",0.2282226,0,0,653809,0,"<0.05"
18559830,"2L","Sel",0.229074,0,0,653810,0,"<0.05"
18559888,"2L","Sel",0.2086361,0,0,653811,0,"<0.05"
18560951,"2L","Sel",0.198673,0,0,653831,0,"<0.05"
18561445,"2L","Sel",0.2317879,0,0,653836,0,"<0.05"
18563727,"2L","Sel",0.1726732,0,0,653870,0,"<0.05"
18599279,"2L","Sel",0.1954512,0,0,654544,0,"<0.05"
18760510,"2L","Sel",0.1985777,0,0,656837,0,"<0.05"
18760528,"2L","Sel",0.2400176,0,0,656838,0,"<0.05"
18760557,"2L","Sel",0.2120518,0,0,656839,0,"<0.05"
18760566,"2L","Sel",0.2158389,0,0,656840,0,"<0.05"
18876836,"2L","Sel",0.1657751,0,0,658366,0,"<0.05"
18908836,"2L","Sel",0.08453196,0,0,658953,0,"<0.05"
18919528,"2L","Sel",0.218373,0,0,659176,0,"<0.05"
18919547,"2L","Sel",0.1945488,0,0,659180,0,"<0.05"
18919678,"2L","Sel",0.2472254,0,0,659188,0,"<0.05"
18928206,"2L","Sel",0.09681902,0,0,659318,0,"<0.05"
18931760,"2L","Sel",0.2170409,0,0,659378,0,"<0.05"
18933277,"2L","Sel",0.1823908,0,0,659401,0,"<0.05"
18948353,"2L","Sel",0.2146099,0,0,659629,0,"<0.05"
18979230,"2L","Sel",0.1630249,0,0,660057,0,"<0.05"
19116049,"2L","Sel",0.122819,0,0,661965,0,"<0.05"
19120429,"2L","Sel",0.1238551,0,0,662033,0,"<0.05"
19120820,"2L","Sel",0.142139,0,0,662042,0,"<0.05"
19123316,"2L","Sel",0.1157571,0,0,662099,0,"<0.05"
19123325,"2L","Sel",0.1143763,0,0,662100,0,"<0.05"
19125291,"2L","Sel",0.1113205,0,0,662132,0,"<0.05"
19129661,"2L","Sel",0.1117424,0,0,662204,0,"<0.05"
19129728,"2L","Sel",0.2813846,0,0,662206,0,"<0.05"
19129740,"2L","Sel",0.2917394,0,0,662208,0,"<0.05"
19129752,"2L","Sel",0.292471,0,0,662209,0,"<0.05"
19129905,"2L","Sel",0.2568938,0,0,662212,0,"<0.05"
19129957,"2L","Sel",0.1412369,0,0,662214,0,"<0.05"
19136383,"2L","Sel",0.2268843,0,0,662294,0,"<0.05"
19136397,"2L","Sel",0.1280212,0,0,662295,0,"<0.05"
19137811,"2L","Sel",0.1406214,0,0,662320,0,"<0.05"
19241130,"2L","Sel",0.1196154,0,0,664116,0,"<0.05"
19267232,"2L","Sel",0.1129981,0,0,664582,0,"<0.05"
19275683,"2L","Sel",0.1986587,0,0,664721,0,"<0.05"
19277228,"2L","Sel",0.241682,0,0,664766,0,"<0.05"
19281366,"2L","Sel",0.2363237,0,0,664824,0,"<0.05"
19324776,"2L","Sel",0.1215028,0,0,665501,0,"<0.05"
19330798,"2L","Sel",0.1090571,0,0,665605,0,"<0.05"
19340785,"2L","Sel",0.1954337,0,0,665790,0,"<0.05"
19342732,"2L","Sel",0.2400141,0,0,665819,0,"<0.05"
19364749,"2L","Sel",0.1186558,0,0,665989,0,"<0.05"
19365413,"2L","Sel",0.1942551,0,0,665996,0,"<0.05"
19372100,"2L","Sel",0.1140897,0,0,666150,0,"<0.05"
19375736,"2L","Sel",0.2307135,0,0,666250,0,"<0.05"
19376274,"2L","Sel",0.1857891,0,0,666260,0,"<0.05"
19385275,"2L","Sel",0.179113,0,0,666467,0,"<0.05"
19388617,"2L","Sel",0.1064968,0,0,666526,0,"<0.05"
19392069,"2L","Sel",0.1987054,0,0,666582,0,"<0.05"
19393341,"2L","Sel",0.207008,0,0,666623,0,"<0.05"
19395824,"2L","Sel",0.1966587,0,0,666692,0,"<0.05"
19430458,"2L","Sel",0.215533,0,0,667270,0,"<0.05"
19486468,"2L","Sel",0.2620983,0,0,667926,0,"<0.05"
19516534,"2L","Sel",0.2187911,0,0,668138,0,"<0.05"
19537307,"2L","Sel",0.2281501,0,0,668343,0,"<0.05"
19540075,"2L","Sel",0.1349504,0,0,668370,0,"<0.05"
19546720,"2L","Sel",0.141552,0,0,668443,0,"<0.05"
19547991,"2L","Sel",0.2395196,0,0,668455,0,"<0.05"
19547992,"2L","Sel",0.2389004,0,0,668456,0,"<0.05"
19549609,"2L","Sel",0.1223514,0,0,668467,0,"<0.05"
19557124,"2L","Sel",0.2071955,0,0,668543,0,"<0.05"
19570537,"2L","Sel",0.1292729,0,0,668730,0,"<0.05"
19581764,"2L","Sel",0.1155883,0,0,668806,0,"<0.05"
19581794,"2L","Sel",0.1173779,0,0,668808,0,"<0.05"
19584230,"2L","Sel",0.1225647,0,0,668857,0,"<0.05"
19619988,"2L","Sel",0.1434891,0,0,669453,0,"<0.05"
19629721,"2L","Sel",0.2860976,0,0,669624,0,"<0.05"
19633013,"2L","Sel",0.1855585,0,0,669690,0,"<0.05"
19634034,"2L","Sel",0.2950833,0,0,669703,0,"<0.05"
19634037,"2L","Sel",0.1168176,0,0,669704,0,"<0.05"
19634046,"2L","Sel",0.2877296,0,0,669705,0,"<0.05"
19636997,"2L","Sel",0.125854,0,0,669775,0,"<0.05"
19637129,"2L","Sel",0.1370823,0,0,669780,0,"<0.05"
19637658,"2L","Sel",0.1388866,0,0,669790,0,"<0.05"
19637696,"2L","Sel",0.244395,0,0,669791,0,"<0.05"
19638091,"2L","Sel",0.1125959,0,0,669800,0,"<0.05"
19648040,"2L","Sel",0.1172465,0,0,669997,0,"<0.05"
19649818,"2L","Sel",0.2195979,0,0,670042,0,"<0.05"
19674514,"2L","Sel",0.2311655,0,0,670114,0,"<0.05"
19685851,"2L","Sel",0.2154476,0,0,670342,0,"<0.05"
19685860,"2L","Sel",0.2316851,0,0,670344,0,"<0.05"
19696503,"2L","Sel",0.2380179,0,0,670568,0,"<0.05"
19713976,"2L","Sel",0.08546552,0,0,670746,0,"<0.05"
19716565,"2L","Sel",0.1401382,0,0,670791,0,"<0.05"
19716584,"2L","Sel",0.1803983,0,0,670792,0,"<0.05"
19717920,"2L","Sel",0.09653001,0,0,670810,0,"<0.05"
19725525,"2L","Sel",0.1128875,0,0,670942,0,"<0.05"
19767993,"2L","Sel",0.2390143,0,0,671476,0,"<0.05"
19803615,"2L","Sel",0.2234578,0,0,672016,0,"<0.05"
19814234,"2L","Sel",0.2253071,0,0,672357,0,"<0.05"
19819891,"2L","Sel",0.2106172,0,0,672599,0,"<0.05"
19853276,"2L","Sel",0.2511454,0,0,673198,0,"<0.05"
19853297,"2L","Sel",0.2477707,0,0,673199,0,"<0.05"
19853311,"2L","Sel",0.2073827,0,0,673201,0,"<0.05"
19853320,"2L","Sel",0.2393708,0,0,673202,0,"<0.05"
19853326,"2L","Sel",0.2298559,0,0,673203,0,"<0.05"
19853332,"2L","Sel",0.2372049,0,0,673204,0,"<0.05"
19855421,"2L","Sel",0.1265403,0,0,673252,0,"<0.05"
19855447,"2L","Sel",0.1123817,0,0,673253,0,"<0.05"
19861893,"2L","Sel",0.1073206,0,0,673346,0,"<0.05"
19863549,"2L","Sel",0.1149271,0,0,673369,0,"<0.05"
19881875,"2L","Sel",0.09506624,0,0,673690,0,"<0.05"
19886639,"2L","Sel",0.1255404,0,0,673814,0,"<0.05"
19887365,"2L","Sel",0.1808732,0,0,673835,0,"<0.05"
19887608,"2L","Sel",0.2491923,0,0,673851,0,"<0.05"
19888285,"2L","Sel",0.1168394,0,0,673868,0,"<0.05"
19901062,"2L","Sel",0.2612398,0,0,674158,0,"<0.05"
19906311,"2L","Sel",0.1261137,0,0,674286,0,"<0.05"
19906318,"2L","Sel",0.1268368,0,0,674287,0,"<0.05"
19906330,"2L","Sel",0.228711,0,0,674288,0,"<0.05"
19908243,"2L","Sel",0.1246459,0,0,674304,0,"<0.05"
19921758,"2L","Sel",0.241054,0,0,674629,0,"<0.05"
19921837,"2L","Sel",0.2314345,0,0,674632,0,"<0.05"
19922779,"2L","Sel",0.1939952,0,0,674653,0,"<0.05"
19925911,"2L","Sel",0.1342413,0,0,674749,0,"<0.05"
19925917,"2L","Sel",0.139933,0,0,674750,0,"<0.05"
19925920,"2L","Sel",0.1499757,0,0,674751,0,"<0.05"
19935165,"2L","Sel",0.2480607,0,0,674986,0,"<0.05"
19938017,"2L","Sel",0.1944422,0,0,675057,0,"<0.05"
19939738,"2L","Sel",0.1305097,0,0,675100,0,"<0.05"
19942151,"2L","Sel",0.1595686,0,0,675145,0,"<0.05"
19947621,"2L","Sel",0.2289613,0,0,675235,0,"<0.05"
19957972,"2L","Sel",0.1307892,0,0,675409,0,"<0.05"
19958497,"2L","Sel",0.2228477,0,0,675416,0,"<0.05"
19959779,"2L","Sel",0.1205661,0,0,675441,0,"<0.05"
19961434,"2L","Sel",0.09054077,0,0,675470,0,"<0.05"
19963254,"2L","Sel",0.1244153,0,0,675490,0,"<0.05"
19963395,"2L","Sel",0.1072339,0,0,675493,0,"<0.05"
19963781,"2L","Sel",0.1882217,0,0,675502,0,"<0.05"
19963783,"2L","Sel",0.1902989,0,0,675503,0,"<0.05"
19966265,"2L","Sel",0.1351971,0,0,675555,0,"<0.05"
19972176,"2L","Sel",0.1813465,0,0,675667,0,"<0.05"
19975749,"2L","Sel",0.1893746,0,0,675711,0,"<0.05"
19975941,"2L","Sel",0.2092194,0,0,675712,0,"<0.05"
19975986,"2L","Sel",0.1909015,0,0,675714,0,"<0.05"
19978259,"2L","Sel",0.2223703,0,0,675745,0,"<0.05"
19979454,"2L","Sel",0.1902565,0,0,675764,0,"<0.05"
19979467,"2L","Sel",0.1885596,0,0,675765,0,"<0.05"
19979546,"2L","Sel",0.2411252,0,0,675769,0,"<0.05"
19988182,"2L","Sel",0.1215511,0,0,675883,0,"<0.05"
19988193,"2L","Sel",0.1082327,0,0,675884,0,"<0.05"
20003955,"2L","Sel",0.1873386,0,0,676123,0,"<0.05"
20028161,"2L","Sel",0.1163606,0,0,676430,0,"<0.05"
20036457,"2L","Sel",0.1241503,0,0,676618,0,"<0.05"
20078860,"2L","Sel",0.1205253,0,0,677426,0,"<0.05"
20086536,"2L","Sel",0.126277,0,0,677547,0,"<0.05"
20088725,"2L","Sel",0.1879686,0,0,677591,0,"<0.05"
20089377,"2L","Sel",0.08683176,0,0,677604,0,"<0.05"
20100073,"2L","Sel",0.2385676,0,0,677749,0,"<0.05"
20108717,"2L","Sel",0.1845392,0,0,677892,0,"<0.05"
20108718,"2L","Sel",0.1831539,0,0,677893,0,"<0.05"
20115760,"2L","Sel",0.1814292,0,0,678025,0,"<0.05"
20133252,"2L","Sel",0.1069294,0,0,678351,0,"<0.05"
20138004,"2L","Sel",0.1149512,0,0,678438,0,"<0.05"
20138020,"2L","Sel",0.1467508,0,0,678440,0,"<0.05"
20143634,"2L","Sel",0.2196665,0,0,678520,0,"<0.05"
20146604,"2L","Sel",0.134711,0,0,678564,0,"<0.05"
20146645,"2L","Sel",0.2295884,0,0,678566,0,"<0.05"
20230716,"2L","Sel",0.2155672,0,0,679318,0,"<0.05"
20234908,"2L","Sel",0.2357688,0,0,679374,0,"<0.05"
20291422,"2L","Sel",0.1015207,0,0,680053,0,"<0.05"
20297321,"2L","Sel",0.1001121,0,0,680178,0,"<0.05"
20301165,"2L","Sel",0.2223488,0,0,680245,0,"<0.05"
20331899,"2L","Sel",0.1167752,0,0,680641,0,"<0.05"
20368339,"2L","Sel",0.2144244,0,0,681116,0,"<0.05"
20379143,"2L","Sel",0.2162813,0,0,681259,0,"<0.05"
20388583,"2L","Sel",0.2417569,0,0,681406,0,"<0.05"
20388629,"2L","Sel",0.2599931,0,0,681407,0,"<0.05"
20389569,"2L","Sel",0.11808,0,0,681425,0,"<0.05"
20429562,"2L","Sel",0.1068497,0,0,682063,0,"<0.05"
20434920,"2L","Sel",0.1087733,0,0,682183,0,"<0.05"
20472766,"2L","Sel",0.1766608,0,0,682576,0,"<0.05"
20505589,"2L","Sel",0.1484128,0,0,683167,0,"<0.05"
