"position","chr","Effects","mean_p","number","adjustP","logAdjustP"
1120940,"2L","TreatmentSel:Generation",1.10333617772347e-11,470385,3.51853024407073e-05,4.45363871157517
1121414,"2L","TreatmentSel:Generation",4.65906587400986e-10,470399,0.00148577237996904,2.8280477193071
1121736,"2L","TreatmentSel:Generation",6.79748898947258e-12,470403,2.16771380075162e-05,4.66399805744691
1121802,"2L","TreatmentSel:Generation",1.12480138783309e-11,470405,3.58698262738863e-05,4.44527072671058
1121875,"2L","TreatmentSel:Generation",2.97381368854263e-09,470409,0.00948346806225293,2.0230328140472
1122033,"2L","TreatmentSel:Generation",2.19882457288166e-09,470422,0.00701203397232304,2.15415598847717
1122361,"2L","TreatmentSel:Generation",7.19931204814495e-20,470431,2.29585485270378e-13,12.6390555721375
1122495,"2L","TreatmentSel:Generation",1.36614954228889e-11,470433,4.35663996116293e-05,4.36084832928643
1122684,"2L","TreatmentSel:Generation",3.53617698037244e-13,470436,1.12768401009919e-06,5.94781257756504
1122755,"2L","TreatmentSel:Generation",1.75584284224846e-17,470437,5.59936877718759e-11,10.2518609287144
1123329,"2L","TreatmentSel:Generation",6.01749645665866e-20,470451,1.91897480603128e-13,12.7169307270224
1123460,"2L","TreatmentSel:Generation",2.59151731241791e-10,470453,0.000826432797716221,3.08279245578596
1123785,"2L","TreatmentSel:Generation",7.56757015306109e-14,470456,2.41329206775506e-07,6.61739011458584
1123786,"2L","TreatmentSel:Generation",6.22796290718586e-14,470457,1.98609238873124e-07,6.7020005529288
1123787,"2L","TreatmentSel:Generation",6.06704963134264e-14,470458,1.93477727379546e-07,6.71336902254634
1124108,"2L","TreatmentSel:Generation",1.0019068902108e-08,470472,0.0319507305762711,1.49551920693858
1124240,"2L","TreatmentSel:Generation",1.32482046128751e-08,470476,0.0422484185248217,1.37418954325388
1124241,"2L","TreatmentSel:Generation",7.27732538617797e-09,470477,0.0232073324379185,1.6343747765657
1124242,"2L","TreatmentSel:Generation",9.55622804252984e-09,470478,0.0304747347778033,1.51606006536627
1124243,"2L","TreatmentSel:Generation",1.11022698962999e-08,470479,0.0354050498811414,1.45093478941203
1124244,"2L","TreatmentSel:Generation",9.24396059924457e-09,470480,0.0294789163993062,1.5304884845325
1124245,"2L","TreatmentSel:Generation",1.00330857498866e-08,470481,0.0319954301917024,1.49491204618792
1124246,"2L","TreatmentSel:Generation",9.15561166330623e-09,470482,0.0291971723493903,1.5346592065146
1124247,"2L","TreatmentSel:Generation",5.32052158608174e-09,470483,0.016967100773842,1.77039236071656
1124248,"2L","TreatmentSel:Generation",6.30087150322212e-09,470484,0.0200934288168033,1.69694594731567
1124486,"2L","TreatmentSel:Generation",2.00900864064231e-13,470486,6.4067124829392e-07,6.19336476560932
1124684,"2L","TreatmentSel:Generation",3.95560227853796e-11,470492,0.000126143840214393,3.8991339518544
1124766,"2L","TreatmentSel:Generation",3.9757855473411e-10,470493,0.00126787483041864,2.89692361959446
1124990,"2L","TreatmentSel:Generation",4.65232421032649e-12,470501,1.48362246881375e-05,4.82867659809354
1125207,"2L","TreatmentSel:Generation",2.78198165912992e-11,470513,8.87171725511203e-05,4.05199230776302
1126178,"2L","TreatmentSel:Generation",6.73358477086156e-11,470538,0.000214733479655993,3.66810023830102
1126401,"2L","TreatmentSel:Generation",1.61947678015654e-11,470544,5.16449849610496e-05,4.2869718447056
1127040,"2L","TreatmentSel:Generation",6.672415339228e-13,470586,2.12782791374754e-06,5.67206349814949
1127124,"2L","TreatmentSel:Generation",1.53348232086477e-19,470592,4.89026285337918e-13,12.3106677967651
1127134,"2L","TreatmentSel:Generation",6.39144957533724e-20,470594,2.03822815641539e-13,12.6907472032903
1127162,"2L","TreatmentSel:Generation",1.28597661407159e-18,470595,4.10096913446138e-12,11.3871134993747
1127560,"2L","TreatmentSel:Generation",2.88919413196974e-10,470601,0.000921361697329843,3.03556984611422
1127561,"2L","TreatmentSel:Generation",3.59778703533716e-10,470602,0.00114733140733939,2.94031111776581
1127562,"2L","TreatmentSel:Generation",2.67596889043257e-10,470603,0.000853364338383835,3.06886551001985
1127563,"2L","TreatmentSel:Generation",1.82861603312316e-10,470604,0.000583144190070148,3.23422404694039
1127580,"2L","TreatmentSel:Generation",9.84906832091789e-12,470605,3.14086000828606e-05,4.50295142017067
1127973,"2L","TreatmentSel:Generation",2.20672354476086e-17,470622,7.03722373045404e-11,10.1525986414755
1127981,"2L","TreatmentSel:Generation",7.10586254011629e-20,470623,2.26605387935305e-13,12.6447297682469
1128112,"2L","TreatmentSel:Generation",1.68774479558105e-10,470626,0.000538220465114959,3.26903979279017
1128113,"2L","TreatmentSel:Generation",1.74565071029024e-10,470627,0.000556686614990988,3.25438922077217
1128114,"2L","TreatmentSel:Generation",1.10206026014102e-10,470628,0.000351446135310763,3.45414122805496
1128115,"2L","TreatmentSel:Generation",1.22366660124883e-10,470629,0.000390226300204972,3.40868346367298
1128116,"2L","TreatmentSel:Generation",1.33247972527037e-10,470630,0.000424926718404939,3.37168596062379
1128117,"2L","TreatmentSel:Generation",1.66858089089079e-10,470631,0.000532109111240362,3.27399930463939
1128118,"2L","TreatmentSel:Generation",1.23761138003443e-10,470632,0.000394673279003875,3.40376227612286
1128119,"2L","TreatmentSel:Generation",6.65529944194348e-11,470633,0.000212236966779622,3.67317896977415
1128240,"2L","TreatmentSel:Generation",1.81035431327579e-11,470635,5.773205422202e-05,4.23858298915968
1128310,"2L","TreatmentSel:Generation",8.31162789077915e-10,470638,0.00265057148506716,2.57666047849601
1128663,"2L","TreatmentSel:Generation",1.92243728914291e-11,470648,6.13063713557843e-05,4.2124943884364
1128778,"2L","TreatmentSel:Generation",4.06647577827055e-17,470651,1.29679587250986e-10,9.88712838044597
1128846,"2L","TreatmentSel:Generation",1.64120091785169e-13,470655,5.23377659742168e-07,6.28118481906291
1128988,"2L","TreatmentSel:Generation",3.59207898874352e-17,470658,1.14551111584712e-10,9.94100069213356
1128993,"2L","TreatmentSel:Generation",6.29877417906722e-17,470659,2.00867404668519e-10,9.69709053174902
1128996,"2L","TreatmentSel:Generation",2.05329903983634e-16,470660,6.54795421164578e-10,9.18389436617199
1129033,"2L","TreatmentSel:Generation",1.69557735589509e-13,470662,5.40718262333059e-07,6.2670289622229
1129101,"2L","TreatmentSel:Generation",1.00794488124047e-12,470664,3.21432816271682e-06,5.49290978657029
1129191,"2L","TreatmentSel:Generation",6.88333590132789e-16,470667,2.19509031226474e-09,8.65854760694288
1129286,"2L","TreatmentSel:Generation",8.00307405788001e-09,470673,0.0255217391459869,1.59308973450533
1129443,"2L","TreatmentSel:Generation",9.11966441467281e-10,470675,0.00290825368610763,2.53636771278161
1129978,"2L","TreatmentSel:Generation",2.47921219355442e-10,470679,0.000790618785154749,3.10203287100478
1130995,"2L","TreatmentSel:Generation",4.4603960496154e-15,470690,1.42241673190551e-08,7.84697314773248
1131100,"2L","TreatmentSel:Generation",1.17058621948189e-21,470692,3.73299008923799e-15,14.427943163086
1131290,"2L","TreatmentSel:Generation",1.32745344284991e-21,470694,4.23323840962081e-15,14.3733272720251
1131728,"2L","TreatmentSel:Generation",1.87522860966478e-16,470698,5.98008903439211e-10,9.22329234998193
1131773,"2L","TreatmentSel:Generation",1.66027640978111e-09,470699,0.00529460818858067,2.27616617301322
1131815,"2L","TreatmentSel:Generation",1.57928865724045e-18,470700,5.03633889363053e-12,11.2978850540444
1131980,"2L","TreatmentSel:Generation",7.70684842159616e-15,470702,2.45770779616828e-08,7.60946975287971
1132398,"2L","TreatmentSel:Generation",8.65516081902844e-12,470706,2.76012386105951e-05,4.55907142845374
1132412,"2L","TreatmentSel:Generation",6.30683967736832e-11,470707,0.000201124612764102,3.69653477906234
1132450,"2L","TreatmentSel:Generation",6.09174746274646e-10,470708,0.00194265339247188,2.71160467915564
1132470,"2L","TreatmentSel:Generation",6.88526448053733e-09,470710,0.0219570533463177,1.65842594296966
1132474,"2L","TreatmentSel:Generation",4.2752271474144e-09,470713,0.0136336651712873,1.86538737602979
1132518,"2L","TreatmentSel:Generation",3.26985193454352e-12,470716,1.04275316604438e-05,4.98181848285972
1132527,"2L","TreatmentSel:Generation",1.71231553267302e-11,470717,5.46056053517e-05,4.26276277399193
1132583,"2L","TreatmentSel:Generation",2.08621530974044e-10,470718,0.000665292393303979,3.17698744208077
1132663,"2L","TreatmentSel:Generation",1.34758179009391e-09,470723,0.00429742754795517,2.36679143652305
1132666,"2L","TreatmentSel:Generation",1.65342609666098e-10,470726,0.00052727625948431,3.27796178225676
1132667,"2L","TreatmentSel:Generation",2.72812510381831e-09,470727,0.00869996913107576,2.06048228832704
1132668,"2L","TreatmentSel:Generation",3.07640668008213e-09,470728,0.00981063629152846,2.00830282453257
1133382,"2L","TreatmentSel:Generation",7.7899787814178e-14,470744,2.48421800141111e-07,6.60481029551011
1134957,"2L","TreatmentSel:Generation",1.80935095499446e-14,470776,5.77000572066969e-08,7.23882375626298
1135597,"2L","TreatmentSel:Generation",9.12166244599803e-09,470832,0.0290889085669881,1.53627257343244
1136480,"2L","TreatmentSel:Generation",1.15728463373375e-10,470878,0.000369057143869986,3.43290638358081
1136489,"2L","TreatmentSel:Generation",7.64705632871873e-11,470879,0.000243864014558334,3.61285228099734
1137698,"2L","TreatmentSel:Generation",2.20783108264662e-10,470943,0.00070407556599114,3.15238072703432
1137701,"2L","TreatmentSel:Generation",7.98935371288611e-10,470944,0.00254779850755641,2.5938349211234
1137703,"2L","TreatmentSel:Generation",1.08153767788519e-09,470945,0.00344901500247444,2.46230491654079
1137729,"2L","TreatmentSel:Generation",4.919658397161e-11,470946,0.000156887512712793,3.80441162222407
1137730,"2L","TreatmentSel:Generation",5.69863540103002e-11,470947,0.000181729027048015,3.74057569855909
1138256,"2L","TreatmentSel:Generation",5.81498907529931e-10,470961,0.00185439536412169,2.73179766708954
1138259,"2L","TreatmentSel:Generation",7.3541638100834e-09,470962,0.0234523695570455,1.62981327092076
1138949,"2L","TreatmentSel:Generation",3.65611508998231e-11,470977,0.000116593217730329,3.93332671190944
1139009,"2L","TreatmentSel:Generation",1.53224645418126e-10,470979,0.000488632168441242,3.31101794522864
1139176,"2L","TreatmentSel:Generation",1.18326116895944e-08,470983,0.0377341040172231,1.42326595771699
1139531,"2L","TreatmentSel:Generation",3.02597891751079e-09,470998,0.00964982256011057,2.01548067234256
1139886,"2L","TreatmentSel:Generation",1.77080825524937e-11,471006,5.64709335952419e-05,4.24817503231075
1141195,"2L","TreatmentSel:Generation",1.92973851139602e-09,471040,0.0061539206749338,2.21084810618095
1142672,"2L","TreatmentSel:Generation",1.49315284046472e-10,471107,0.000476165246301927,3.3222423054664
1142696,"2L","TreatmentSel:Generation",2.17078645448003e-10,471109,0.000692262063704517,3.15972946728386
1142734,"2L","TreatmentSel:Generation",4.0044205622484e-13,471110,1.27700651376457e-06,5.89380688747833
1142736,"2L","TreatmentSel:Generation",2.66666639042747e-11,471111,8.50397778574207e-05,4.07037788295586
1142740,"2L","TreatmentSel:Generation",1.13027663670715e-12,471112,3.60444315224602e-06,5.44316181959542
1142811,"2L","TreatmentSel:Generation",3.46421107569029e-17,471115,1.10473414066877e-10,9.95674222436126
1144303,"2L","TreatmentSel:Generation",7.68335103338304e-19,471162,2.45021449786502e-12,11.6107958947532
1144379,"2L","TreatmentSel:Generation",2.68428202546029e-14,471165,8.56015390493667e-08,7.06751842697426
1144389,"2L","TreatmentSel:Generation",3.24819424765275e-13,471166,1.03584654702106e-06,5.98470457733029
1144474,"2L","TreatmentSel:Generation",2.17137207461892e-13,471169,6.92448817498314e-07,6.15961232204624
1144618,"2L","TreatmentSel:Generation",7.12542534111727e-09,471185,0.0227229244094202,1.64353577625576
1144620,"2L","TreatmentSel:Generation",8.44720604357958e-09,471186,0.0269380724953269,1.56963348265132
1144630,"2L","TreatmentSel:Generation",1.40366027534807e-08,471188,0.0447626138880279,1.34908456101765
1146495,"2L","TreatmentSel:Generation",3.2307527044451e-15,471248,1.03028445284538e-08,7.98704285369689
1146591,"2L","TreatmentSel:Generation",4.19607966032697e-09,471252,0.0133812644681454,1.87350284579158
1146867,"2L","TreatmentSel:Generation",2.23944442826197e-09,471257,0.00714157036617199,2.14620628032822
1146868,"2L","TreatmentSel:Generation",1.27493207658017e-09,471258,0.00406574819275754,2.39085952237342
1147002,"2L","TreatmentSel:Generation",3.59528692214873e-09,471261,0.0114653412324369,1.94061301523329
1149407,"2L","TreatmentSel:Generation",9.72791866204219e-09,471323,0.0310222547899033,1.50832663955836
1152651,"2L","TreatmentSel:Generation",8.13306808088649e-09,471384,0.0259362890454024,1.58609216250004
1152727,"2L","TreatmentSel:Generation",3.6019170309562e-09,471385,0.0114864845963831,1.93981286547992
1153919,"2L","TreatmentSel:Generation",7.75771414076803e-09,471410,0.0247392883331961,1.6066127977308
1154770,"2L","TreatmentSel:Generation",3.64583529148744e-13,471435,1.16265395778711e-06,5.93454952567223
1154923,"2L","TreatmentSel:Generation",1.54009709067122e-12,471438,4.91135730137378e-06,5.30879846978401
1155016,"2L","TreatmentSel:Generation",1.73971547867032e-12,471439,5.54793874375582e-06,5.25586834273136
1155394,"2L","TreatmentSel:Generation",4.20471229309119e-09,471451,0.0134087938649695,1.87261028563434
1155783,"2L","TreatmentSel:Generation",8.66830519710582e-11,471461,0.000276431559271289,3.55841237651145
1155839,"2L","TreatmentSel:Generation",2.10058132404388e-12,471464,6.69873703772534e-06,5.17400707032151
1156078,"2L","TreatmentSel:Generation",8.64809344232669e-14,471472,2.75787008028323e-07,6.55942619673344
1157346,"2L","TreatmentSel:Generation",7.1546655241133e-14,471500,2.28161711190731e-07,6.64175723464947
1157347,"2L","TreatmentSel:Generation",3.9171177434268e-15,471501,1.24916571468461e-08,7.90337994417256
1157348,"2L","TreatmentSel:Generation",1.06966962288309e-13,471502,3.41116787001719e-07,6.46709690761453
1160393,"2L","TreatmentSel:Generation",2.79121813715218e-09,471547,0.00890117230963322,2.05055279177345
1160411,"2L","TreatmentSel:Generation",7.86880171533622e-09,471548,0.0250935457197935,1.60043796850833
1160567,"2L","TreatmentSel:Generation",7.7649716169032e-09,471551,0.0247624323665314,1.60620669763744
1161301,"2L","TreatmentSel:Generation",6.99049287034461e-09,471567,0.022292625839586,1.65183877313138
1161426,"2L","TreatmentSel:Generation",7.56729121885301e-13,471572,2.41320311585925e-06,5.61740612260658
1162751,"2L","TreatmentSel:Generation",8.37371694823096e-09,471618,0.026703716358173,1.57342829363422
1163034,"2L","TreatmentSel:Generation",5.63603157834885e-09,471630,0.0179732596151019,1.74537315246948
1163515,"2L","TreatmentSel:Generation",1.72363144527536e-09,471634,0.00549664688993156,2.25990216164804
1165902,"2L","TreatmentSel:Generation",1.92588808313539e-10,471683,0.00061416416900141,3.21171552436135
1165929,"2L","TreatmentSel:Generation",1.14232894917533e-10,471684,0.000364287788028854,3.43855538731031
1166145,"2L","TreatmentSel:Generation",4.72296367444943e-11,471686,0.000150614933741098,3.82213196492276
1166745,"2L","TreatmentSel:Generation",1.65922905269625e-09,471700,0.00529126817521593,2.27644022673765
1167180,"2L","TreatmentSel:Generation",2.89626693995909e-14,471710,9.23617210139401e-08,7.03450798329174
1170686,"2L","TreatmentSel:Generation",3.45974348361747e-09,471751,0.0110330942913082,1.95730267022706
1170974,"2L","TreatmentSel:Generation",1.53998336539324e-08,471753,0.0491099463237212,1.30883054054411
1171278,"2L","TreatmentSel:Generation",6.40301950485046e-10,471762,0.00204191779768121,2.68996174546754
1171391,"2L","TreatmentSel:Generation",1.35432507359077e-08,471763,0.0431893182508036,1.36462365129519
1172267,"2L","TreatmentSel:Generation",5.256343889115e-09,471768,0.0167624386116366,1.77566279963557
1174137,"2L","TreatmentSel:Generation",2.23780105978573e-09,471788,0.00713632967724821,2.14652509505255
1174152,"2L","TreatmentSel:Generation",2.91827170510875e-09,471789,0.00930634512141816,2.03122084589815
1176201,"2L","TreatmentSel:Generation",5.03329224479929e-10,471813,0.0016051128702327,2.79449442295026
1176341,"2L","TreatmentSel:Generation",1.13444631419065e-08,471815,0.0361774022038347,1.44156262180582
1177216,"2L","TreatmentSel:Generation",6.5270095963945e-12,471828,2.08145813868253e-05,4.68163231901789
1177222,"2L","TreatmentSel:Generation",4.9205294381895e-12,471829,1.56915290141508e-05,4.80433473582322
1177416,"2L","TreatmentSel:Generation",9.25713108784438e-11,471831,0.00029520916982087,3.52987015653479
1177527,"2L","TreatmentSel:Generation",2.16727786546155e-10,471834,0.000691143177473395,3.16043197470186
1177535,"2L","TreatmentSel:Generation",3.72607709258299e-10,471835,0.00118824300396304,2.9250947340281
1178975,"2L","TreatmentSel:Generation",6.12456423192895e-11,471866,0.000195311863391076,3.70927137653394
1179102,"2L","TreatmentSel:Generation",7.29744081300263e-10,471867,0.00232714803731389,2.63317598897645
